,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,O,Ge,Al,vacancy_formation_energy,Pb,Zn,Bi,Ag,As,Cu,Sb,Mo,Tl,B,Ba,Ca,W,Cd,Pt,Ce,Hf,In,Ga,La,Ta,Mg,Si,Sc,Sn,Sr,Ti,Y,Zr,Nb,Na,V,Au,Li,Be,Hg,Pd,Cr,Cs,K,Re,Rb
32,B2O3,B2O3_Va_O2,2.8887676666666664,2.7730753333333333,6.3479,0.0,0.0,0.9739119048600713,0.026088095139929088,-2.7980563099999998,0.0,0.0,0.9824703643146876,0.017529635685312416,-1.6404766666666666,-1.4469390000000004,12.505147,1.1453333310693465,0.9809845903659732,2.4919401604235785,2.4816733333333336,2.195335,3.44,-1.6614366666666667,-1.500661,2.04,3.2111856187427152,0.32281440030255587,0.0,0.0,4.485200703805055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6771855996974443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,B4PbO7,B4PbO7_Va_O1,3.9036566666666666,12.248841333333333,4.158,0.0061687276588516205,0.0,0.8926344982806504,0.10119677406049737,-2.6473397413888877,0.0026407477989621327,0.0,0.8177825073932279,0.1795767448078099,-2.07718,-1.4099940000000002,11.302502,1.4522970842924752,1.0030288426138856,2.4960870301019216,3.51622,2.087833,2.33,2.555293333333333,1.703515,2.04,4.0909509783768545,0.2869547596248205,0.0,0.0,3.391608528610109,0.18741505733507788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5256301830401018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,B4PbO7,B4PbO7_Va_O2,3.9036566666666666,12.248841333333333,4.158,0.0061687276588516205,0.0,0.8926344982806504,0.10119677406049737,-2.6473397413888877,0.0026407477989621327,0.0,0.8177825073932279,0.1795767448078099,-1.9844933333333332,-1.504817,11.53519,1.3219655864831796,0.9298607115985127,2.522918939325306,3.51622,2.092475,3.44,-1.9480433333333336,-1.5165319999999998,2.04,3.9908693958022026,0.31026646384222906,0.0,0.0,3.4775825452159213,0.16739962050408808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223339156536829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,B4PbO7,B4PbO7_Va_O3,3.9036566666666666,12.248841333333333,4.158,0.0061687276588516205,0.0,0.8926344982806504,0.10119677406049737,-2.6473397413888877,0.0026407477989621327,0.0,0.8177825073932279,0.1795767448078099,-1.8576133333333331,-1.3463690000000001,9.904529,1.449301885665882,1.172267377501951,2.4117625853743987,2.5799000000000003,2.128528,2.04,2.555293333333333,2.087897,2.04,5.0308915055261805,0.2545945647787449,0.0,0.0,2.9354349275538176,0.05286274029019078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925426949310644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,B4PbO7,B4PbO7_Va_O4,3.9036566666666666,12.248841333333333,4.158,0.0061687276588516205,0.0,0.8926344982806504,0.10119677406049737,-2.6473397413888877,0.0026407477989621327,0.0,0.8177825073932279,0.1795767448078099,-1.9480433333333336,-1.5165319999999998,11.703242,1.1797652182550324,0.8175520344120126,2.564729948085834,3.51622,2.093033,3.44,-1.9844933333333332,-1.504817,2.04,3.77814546703765,0.34001104912613583,0.0,0.0,3.7727323841324427,0.16798096313532504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49200798773853915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,BAsO4,BAsO4_Va_O1,3.087268,2.635071,4.380000000000001,0.0013661201096304928,0.0,0.5229626797626646,0.4756712001277048,-2.132276382361111,0.020992303199217757,0.0,0.9686922963241388,0.010315400476643286,-1.5912266666666666,-1.2560070000000003,15.097663,0.7954460918854037,0.5929909155657146,2.7750470596344017,3.688413333333333,2.617633,3.44,-1.5912266666666666,-1.2268819999999998,2.04,2.9118904601513993,0.5000353831837602,0.0,0.0,1.2873705210986055,0.0,0.0,0.0,0.0,0.24998230840811989,0.0,0.0,0.0,0.0,0.24998230840812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Ba(AgO)2,Ba(AgO)2_Va_O1,6.113091333333333,10.979407666666667,1.8270000000000004,0.41971359502325,0.0,0.3530224884207317,0.22726391655601821,-1.4029555216666667,0.5492977619279366,0.0,0.3154866855728565,0.13521555249920722,-2.1903400000000004,-1.5280420000000001,16.086178,1.5875877345775802,1.188164515278023,1.5291540122846556,3.0249466666666667,2.8910859999999996,1.93,0.6778666666666666,0.035223000000000226,0.89,2.7152767282556374,0.00943108696672271,0.0,0.0,1.4906827466665138,0.0,0.0,0.0,0.591446865884147,0.0,0.0,0.0,0.0,0.0,0.0,0.39912204714913013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Ba(AsO3)2,Ba(AsO3)2_Va_O1,3.480794,8.742874,2.8693999999999997,0.033389782283034616,0.0,0.4724656113122536,0.49414460640471164,-2.1914320077777782,0.021994102673690757,0.0,0.9744394840808875,0.0035664132454215048,-1.7660166666666666,-1.1152240000000004,15.507897,0.8825806946688499,0.5158059039580366,2.663833653764642,4.1390666666666664,2.478257,3.44,-1.7660166666666666,-1.143529,0.89,2.9647492210345696,0.5217844014439835,0.0,0.0,1.5386453156991615,0.0,0.0,0.0,0.0,0.34363056595541375,0.0,0.0,0.0,0.0,0.0,0.13458503260060278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Ba(AsO3)2,Ba(AsO3)2_Va_O2,3.480794,8.742874,2.8693999999999997,0.033389782283034616,0.0,0.4724656113122536,0.49414460640471164,-2.1914320077777782,0.021994102673690757,0.0,0.9744394840808875,0.0035664132454215048,-1.7606266666666668,-1.143529,15.368325,0.9712487362606228,0.6302890611135901,2.5819066683094225,4.1390666666666664,2.478257,3.44,-1.7660166666666666,-1.1152240000000004,0.89,3.220476701785266,0.48066595489410785,0.0,0.0,1.2851536958574892,0.0,0.0,0.0,0.0,0.36140192506158697,0.0,0.0,0.0,0.0,0.0,0.1579321200443053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Ba(AsO3)2,Ba(AsO3)2_Va_O3,3.480794,8.742874,2.8693999999999997,0.033389782283034616,0.0,0.4724656113122536,0.49414460640471164,-2.1914320077777782,0.021994102673690757,0.0,0.9744394840808875,0.0035664132454215048,-1.7019466666666665,-1.094093,14.915063,0.7602026975701544,0.5304455818571463,2.5392596779259375,3.4915033333333336,2.344042,3.44,-1.7019466666666665,-1.0940950000000003,0.89,2.3326627298253007,0.4975496436619095,0.0,0.0,1.3718115244034736,0.0,0.0,0.0,0.0,0.2949675089829987,0.0,0.0,0.0,0.0,0.0,0.20748284735509182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Ba(CuO)2,Ba(CuO)2_Va_O1,5.409474666666667,8.590298333333333,1.8068000000000004,0.6690642763208131,0.0,0.2620808427928312,0.06885488088635572,-1.6165894720000002,0.6386939101860586,0.0,0.24305377592225474,0.11825231389168657,-2.0043900000000003,-1.1416839999999997,13.437763,1.4562540086221063,0.8018038496704745,1.518007030305478,3.0004633333333337,1.3815220000000004,1.9,0.5041633333333334,0.4467660000000002,0.89,3.1514116995661645,0.0061362310335004045,0.0,0.0,2.693824691008519,0.0,0.0,0.0,0.0,0.0,0.606296674425794,0.0,0.0,0.0,0.0,0.3875670945407057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Ba(SbO3)2,Ba(SbO3)2_Va_O1,3.464451,6.120894333333333,2.9955999999999996,0.01131347351526321,0.0,0.44000486319655396,0.5486816632881827,-2.376871872222223,0.024208630451915444,0.0,0.9714231060016332,0.004368263546451605,-1.8801933333333334,-1.301164,17.277981,0.9400977777777768,0.6470563167506969,2.5516666666666667,4.21356,2.986259,3.44,-1.8801933333333334,-1.301012,0.89,1.939533526774728,0.5000000000000001,0.0,0.0,2.3257734908152514,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Ba2Bi2O5,Ba2Bi2O5_Va_O1,5.367346666666667,27.910746333333336,1.8273000000000001,0.17137599403303083,0.0,0.7261211180861242,0.10250288788084483,-2.288426511111112,0.04170345123476597,0.0,0.8517809850592386,0.10651556370599513,-2.6305333333333336,-1.276707,15.856403,1.476942388026423,0.7558406690851116,2.0625049752696882,3.605866666666667,1.7550279999999994,3.44,-2.6305333333333336,-1.300605,0.89,2.40781201144093,0.30336658750363976,0.0,0.0,1.839915464738575,0.0,0.0,0.35302670542956366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34360670706679663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Ba2Bi2O5,Ba2Bi2O5_Va_O2,5.367346666666667,27.910746333333336,1.8273000000000001,0.17137599403303083,0.0,0.7261211180861242,0.10250288788084483,-2.288426511111112,0.04170345123476597,0.0,0.8517809850592386,0.10651556370599513,-2.382756666666667,-1.312703,18.183522,1.662149569961195,0.9329934595769289,1.8107787739008248,3.605866666666667,1.7550279999999994,2.02,2.8222633333333333,1.576247,0.89,2.1005635639873406,0.24799952802770117,0.0,0.0,2.5641715064059447,0.0,0.0,0.2552035198497225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49679695212257635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Ba2BiSbO6,Ba2BiSbO6_Va_O1,5.461041666666667,21.704572,1.7198000000000002,0.019931128209914002,0.0,0.6249491288776156,0.35511974291247034,-2.453007994999999,0.03769984918705743,0.0,0.7494269006711514,0.21287325014179137,-2.679736666666667,-1.4082619999999997,15.027739,1.7849871185557045,0.9545443491842305,2.1200535501733504,5.827236666666667,2.894406,3.44,-2.679736666666667,-1.4112970000000002,0.89,2.8375809665302967,0.3333415399223637,0.0,0.0,2.2378613415348854,0.0,0.0,0.16520570089971368,0.0,0.0,0.0,0.16668119082297103,0.0,0.0,0.0,0.3347715683549518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Ba2BiSbO6,Ba2BiSbO6_Va_O2,5.461041666666667,21.704572,1.7198000000000002,0.019931128209914002,0.0,0.6249491288776156,0.35511974291247034,-2.453007994999999,0.03769984918705743,0.0,0.7494269006711514,0.21287325014179137,-2.6889966666666667,-1.4983969999999998,16.611882,1.7346543144611086,0.9366300618121524,2.1437894646399958,5.827236666666667,2.894406,2.05,2.7185633333333334,1.834517,0.89,2.80707284290209,0.34278511818129326,0.0,0.0,2.2220538519477433,0.0,0.0,0.1649449345017616,0.0,0.0,0.0,0.16663761835405816,0.0,0.0,0.0,0.32563232896288696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O1,2.926589,4.559086,5.0027,0.15493684397282487,0.0,0.20270013362919967,0.6423630223979753,-3.1139662421428564,0.03104756774114084,0.0,0.9602510968037343,0.008701335455124663,-1.5825733333333336,-1.2302210000000002,13.050273,1.2262766929711453,1.06942734373123,2.2484398072949086,2.047683333333333,1.878024,2.04,2.047683333333333,1.828652,2.04,4.099328293167289,0.2345388914193398,0.0,0.0,3.931690273850413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660647412840174,0.09916724656419514,0.005646449176291058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O2,2.926589,4.559086,5.0027,0.15493684397282487,0.0,0.20270013362919967,0.6423630223979753,-3.1139662421428564,0.03104756774114084,0.0,0.9602510968037343,0.008701335455124663,-1.7785266666666668,-1.3088259999999998,14.258108,1.1721289515780025,0.8253563971687066,2.0298335064690214,2.6782800000000004,1.828652,2.04,2.047683333333333,1.5527390000000008,0.89,2.1827533569598763,0.29466628501637415,0.0,0.0,5.05278653702147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32242942322281193,0.22253481020596144,0.16036948155485248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O1,3.489561666666667,8.556319666666667,4.1151,0.7737337573558166,0.0,0.16019534325964233,0.06607089938454096,-3.2246886053030304,0.040750790485747715,0.0,0.9566678553865933,0.002581354127659,-1.9426666666666665,-1.3706839999999998,15.290854,1.2748021878247822,0.9343973823728015,1.8882133171231443,2.72207,1.982383,2.04,1.9592299999999998,1.4500390000000003,0.89,2.4335559928954122,0.2543093594345645,0.0,0.0,4.380814553108983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28848485056453904,0.29387058622103307,0.16333520377986346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O2,3.489561666666667,8.556319666666667,4.1151,0.7737337573558166,0.0,0.16019534325964233,0.06607089938454096,-3.2246886053030304,0.040750790485747715,0.0,0.9566678553865933,0.002581354127659,-2.005826666666667,-1.5289710000000003,14.554282,1.483657718619477,1.0943221679447284,1.78896752470246,2.72207,1.983018,2.04,1.9592299999999998,1.4500390000000003,0.89,2.556187340152093,0.2078356534125193,0.0,0.0,4.323353760386448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049848163089353,0.3212334416852697,0.16594608859327573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Ba2CaWO6,Ba2CaWO6_Va_O1,4.616247333333333,22.079535333333336,2.7996,0.8243199615510775,0.0,0.16822837266826607,0.007451665780656389,-3.0327377689999997,0.030277382138498583,0.0,0.96751443588154,0.00220818197996133,-2.6215433333333333,-1.2390299999999996,14.013431,1.735264254334147,0.8208772540332588,2.0086229899041568,7.00074,2.270258,3.44,-2.6243633333333336,-1.2522450000000003,0.89,1.8737970413686322,0.3355218270768108,0.0,0.0,3.265590154737559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33311230114834806,0.164754044596123,0.16661182717871825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Ba2CaWO6,Ba2CaWO6_Va_O2,4.616247333333333,22.079535333333336,2.7996,0.8243199615510775,0.0,0.16822837266826607,0.007451665780656389,-3.0327377689999997,0.030277382138498583,0.0,0.96751443588154,0.00220818197996133,-2.6243633333333336,-1.2522450000000003,14.411219,1.7093578088134422,0.8079624273847585,2.0216910081070147,7.00074,2.270258,3.44,-2.6215433333333333,-1.2390299999999996,0.89,1.8641650774472356,0.34055251618157695,0.0,0.0,3.185913192127507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3279360131810856,0.16473512499477386,0.16677634564256363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Ba2Cd(BO2)6,Ba2Cd(BO2)6_Va_O1,3.0773663333333334,4.5400263333333335,4.4079,0.022711036857499346,0.0,0.2470666637353823,0.7302222994071184,-2.897223126428572,0.10820878514686337,0.0,0.8799205720547408,0.01187064279839499,-1.792563333333333,-1.4169970000000003,14.035227,1.181472250624372,0.8195157234842821,2.139937491616802,2.7026000000000003,1.8641559999999995,2.04,2.0874200000000003,1.251837,0.89,2.476134896911931,0.29393913231504587,0.0,0.0,4.703819329544048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32311600062519213,0.22193323769168183,0.0,0.0,0.16101162936808014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Ba2Cd(BO2)6,Ba2Cd(BO2)6_Va_O2,3.0773663333333334,4.5400263333333335,4.4079,0.022711036857499346,0.0,0.2470666637353823,0.7302222994071184,-2.897223126428572,0.10820878514686337,0.0,0.8799205720547408,0.01187064279839499,-1.611386666666667,-0.9947739999999996,10.921524,1.237909462325474,0.7751520626404372,2.257686017359135,2.0874200000000003,1.745361,2.04,2.0874200000000003,0.9594710000000002,2.04,4.291581568119581,0.23784585753987333,0.0,0.0,3.8806460182215234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6584135729162527,0.0987362298204155,0.0,0.0,0.005004339723458665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Ba2Cd(BO3)2,Ba2Cd(BO3)2_Va_O1,3.641334,8.456403,3.1635999999999997,0.01771546165129795,0.0,0.22991693970967922,0.7523675986390228,-2.818962689848485,0.061871922587213586,0.0,0.9345205488508658,0.0036075285619203944,-1.9988499999999998,-1.5035610000000004,14.135186,1.4885819022482605,1.0838828514798826,1.9028164147088855,2.7347933333333336,1.962524,2.04,1.99615,1.3851650000000006,0.89,2.779273189219375,0.20558933530914203,0.0,0.0,3.7220616446884733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30647553455407955,0.317789198970051,0.0,0.0,0.17014593116672752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Ba2Cd(BO3)2,Ba2Cd(BO3)2_Va_O2,3.641334,8.456403,3.1635999999999997,0.01771546165129795,0.0,0.22991693970967922,0.7523675986390228,-2.818962689848485,0.061871922587213586,0.0,0.9345205488508658,0.0036075285619203944,-1.9511366666666667,-1.3590020000000003,15.104737,1.2866612489109222,0.9352151937130767,1.9883478294360155,2.7347933333333336,1.962524,2.04,1.99615,1.3851650000000006,0.89,2.5434645533824387,0.2516899125076868,0.0,0.0,4.0409277703164355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290298025938401,0.30464228316359593,0.0,0.0,0.15336977839031635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Ba2CdGe2O7,Ba2CdGe2O7_Va_O1,3.4139700000000004,6.763973,2.803,0.016648977412958132,0.0,0.3785442112538833,0.6048068113331582,-2.5077382379166666,0.08303976605529194,0.0,0.9141247007905179,0.0028355331541904346,-2.1034166666666665,-0.858034,15.069983,1.5196196741882098,0.7347153261606033,2.130830121935377,2.98255,1.7835710000000002,2.01,2.6492233333333335,1.237635,0.89,2.935732460142511,0.2829173270794637,0.46374190882387906,0.0,2.3358080384272855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533407640966573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Ba2CdGe2O7,Ba2CdGe2O7_Va_O2,3.4139700000000004,6.763973,2.803,0.016648977412958132,0.0,0.3785442112538833,0.6048068113331582,-2.5077382379166666,0.08303976605529194,0.0,0.9141247007905179,0.0028355331541904346,-1.8159866666666666,-1.1334090000000003,18.367224,1.3412556318959261,0.7828984268595024,2.0001813731244513,2.98255,1.7873590000000004,2.01,2.6492233333333335,1.3325559999999999,0.89,1.5253582791792037,0.2996707676717948,0.27208722324927326,0.0,2.7573313384181057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3766379771761964,0.0,0.0,0.051604031902735596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Ba2CdGe2O7,Ba2CdGe2O7_Va_O3,3.4139700000000004,6.763973,2.803,0.016648977412958132,0.0,0.3785442112538833,0.6048068113331582,-2.5077382379166666,0.08303976605529194,0.0,0.9141247007905179,0.0028355331541904346,-1.9240066666666664,-1.0555750000000002,17.350306,1.3403687006480385,0.7466229068994147,2.0632463159271213,2.98255,1.7873590000000004,2.01,2.1678599999999997,1.259729,0.89,1.8332161289869762,0.28121645674257395,0.247130324995225,0.0,2.638718823409551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247455234213569,0.0,0.0,0.22419798404863223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Ba2CePtO6,Ba2CePtO6_Va_O1,6.427969,14.483983,1.7537000000000003,0.04255954125959311,0.917665668987649,0.034447094330600926,0.00532769542215651,-2.8009515315,0.5449817454121767,0.03553521436099709,0.41802500207226007,0.0014580381545659553,-2.4819533333333332,-1.4602839999999997,16.654149,1.645123851102618,0.8416355237991029,2.01328425591893,6.37126,2.269532999999999,3.44,-2.4819533333333332,-1.2024749999999997,0.89,3.074516168235519,0.3346820585367912,0.0,0.0,2.1805184797354693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33265849225982175,0.0,0.0,0.0,0.16666666666666655,0.16599278253672045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Ba2HfO4,Ba2HfO4_Va_O1,4.402725333333333,23.50662733333333,3.3565000000000005,0.9514505794208991,0.0,0.04401254351909428,0.004536877060006673,-3.536361635714286,0.02846983505467964,0.0,0.9674152933328788,0.004114871612441815,-2.7657333333333334,-1.6485859999999999,15.542527,1.9647190388973035,0.7130557367006706,1.8102657531747082,5.499639999999999,1.7927300000000006,3.44,-2.7657333333333334,-1.6054830000000004,0.89,2.1701931816232194,0.3070261145623438,0.0,0.0,3.96099636822309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35797593167977404,0.0,0.0,0.0,0.0,0.0,0.33499795375788216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Ba2HfO4,Ba2HfO4_Va_O2,4.402725333333333,23.50662733333333,3.3565000000000005,0.9514505794208991,0.0,0.04401254351909428,0.004536877060006673,-3.536361635714286,0.02846983505467964,0.0,0.9674152933328788,0.004114871612441815,-2.6446633333333334,-0.8241379999999996,15.095335,2.0782039325348154,1.0792519579783917,1.4530376490200632,5.499639999999999,1.7927300000000006,1.3,2.66057,1.316576,0.89,1.1670350263296951,0.1943168503385507,0.0,0.0,3.8492782104271095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409766114742327,0.0,0.0,0.0,0.0,0.0,0.16470653818721648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
